ID	Barcode	Title	Authors	Publisher	Pub Date	Binding	Condition	Section	Location	On Hand	Price	Cost	Cash	Credit	First In	Last In	Last Sold	Meta Tags	Keywords	User
"0861245644"	"2800861245644"	"History of the Us Nuclear Arsenal"	"Gibson, James Norris"	"BROMPTON BOOKS"	"January 1989"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"12-12-2000"	"06-16-2014"	"05-04-2011"	""	""	"Unknown"
"087021005X"	"2800870210053"	"Allied Escort Carriers of World War Two In Action"	"Poolman, Kenneth"	"NAVAL INSTITUTE PRESS"	"September 1988"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"12-12-2002"	"04-28-2014"	"01-01-0001"	""	""	"Unknown"
"0870210882"	"2800870210886"	"Assault from the Sea: Essays on the History of Amphibious Warfare"	"Bartlett, Merrill L., Editor"	"NAVAL INSTITUTE PRESS"	"May 1983"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"06-02-2006"	"06-06-2014"	"07-24-2014"	""	""	"Unknown"
"0870211315"	"2800870211319"	"Corsair: The F4U in World War II and Korea"	"Tillman, Barrett"	"Naval Institute Press"	"November 1979"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"10-06-1999"	"09-05-2014"	"02-19-2012"	""	""	"Unknown"
"0870216430"	"2800870216437"	"The Ships and Aircraft of the U.S. Fleet, Twelfth Edition"	"Polmar, Norman"	"Naval Institute Press"	"May 1981"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"11-18-1999"	"05-25-2014"	"01-01-0001"	""	""	"Unknown"
"087021649X"	"2800870216499"	"Ships and Aircraft of the U.S. Fleet, Fourteenth Edition"	"Polmar, Norman"	"NAVAL INSTITUTE PRESS"	"December 1987"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"10-05-2004"	"06-16-2014"	"04-14-2014"	""	""	"Unknown"
"087021697X"	"2800870216970"	"Teddy Roosevelt's Great White Fleet"	"Reckner, James"	"NAVAL INSTITUTE PRESS"	"January 1989"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$14.50"	"$0.00"	"$0.00"	"$0.00"	"07-30-1998"	"04-28-2014"	"05-07-2014"	""	""	"Unknown"
"087021764X"	"2800870217649"	"U-Boat Offensive, 1914-1945"	"Tarrant, V.E."	"NAVAL INSTITUTE PRESS"	"September 1989"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"09-29-1999"	"04-28-2014"	"01-01-0001"	""	""	"Unknown"
"0871133520"	"2800871133528"	"Engines of War: Merchant of Death and the New Arms Race"	"Adams, James"	"The Atlantic Monthly Press"	"May 1990"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"07-07-1999"	"05-29-2014"	"07-24-2014"	""	""	"Unknown"
"0871135493"	"2800871135492"	"For Our Beloved Country: American War American War Diaries from the Revolution to the Persian Gulf"	"Morgan, Speer,  And Greg Michalson, Editors"	"ATLANTIC MONTHLY"	"January 1994"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"03-28-1998"	"09-30-2014"	"03-25-2011"	""	""	"Unknown"
"0873644603"	"2800873644602"	"The Complete Book of U.S. Sniping"	"Senich, Peter R."	"Paladin Press"	"March 1988"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"04-30-2000"	"06-17-2014"	"01-01-0001"	""	""	"Unknown"
"0874869595"	"2800874869592"	"Hell, Healing and Resistance: Veterans Speak"	"Hallock, Daniel"	"PLOUGH PUBLISHING HOUSE"	"October 1998"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"08-22-1998"	"09-30-2014"	"08-08-2009"	""	""	"Unknown"
"0875864856"	"2800875864855"	"War Trauma: Lessons Unlearned, from Vietnam to Iraq"	"Scurfield, Raymond M"	"AGATHON PRESS"	"September 2006"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$11.47"	"$0.00"	"$0.00"	"$0.00"	"07-30-2007"	"04-11-2014"	"01-01-0001"	""	""	"Unknown"
"0876632142"	"2800876632149"	"Prisoners of War"	"Barker, A.J."	"Universe Books"	"January 1975"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"06-17-2002"	"06-12-2014"	"07-24-2014"	""	""	"Unknown"
"0879387815"	"2800879387817"	"US Navy SEALs"	"Halberstadt, Hans"	"MBI Publishing Company"	"October 1993"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"07-26-2010"	"04-06-2014"	"07-13-2011"	""	""	"Unknown"
"0882544543"	"2800882544542"	"A World Atlas of Military History, 1861-1945"	"Banks, Arthur"	"Hippocrene Books, Inc."	"December 1977"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"08-29-2001"	"06-22-2014"	"07-24-2014"	""	""	"Unknown"
"0883631008"	"2800883631005"	"The Navy"	"Holland, (Editor) W.J."	"Naval Historical Foundation/Hugh Lauter Levin Associates, Inc."	"October 2000"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"10-23-2000"	"06-19-2014"	"06-11-2009"	""	""	"Unknown"
"0883631121"	"2800883631128"	"U.S. Navy (U.S. Military Series)"	"Goodspeed, M. Hill"	"Universe"	"October 2003"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"12-18-2003"	"06-18-2014"	"01-01-0001"	""	""	"Unknown"
"0883631164"	"2800883631166"	"Coast Guard"	"Beard, Tom,  Jose Hanson"	"Universe"	"November 2004"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$18.00"	"$0.25"	"$0.00"	"$0.00"	"10-16-2005"	"10-16-2005"	"01-01-0001"	""	""	"Unknown"
"0883631989"	"2800883631982"	"The Marines"	"Simmons, Edwin Howard; J. Robert Moskin"	"Hugh Lauter Levin Associates, Inc."	"October 1998"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"12-10-1998"	"08-31-2014"	"09-08-2010"	""	""	"Unknown"
"0883633329"	"2800883633320"	"The Navy"	"Holland, (Editor) W.J."	"Naval Historical Foundation/Beaux Arts Editions"	"January 2000"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"11-21-2009"	"08-07-2014"	"11-15-2013"	""	""	"Unknown"
"0883633434"	"2800883633436"	"The Army"	"Nelson, (Editor-in-Chief) Harold W.; (Editor) Bruce Jacobs; (Graphics Editor) Raymond K. Bluhm"	"The Army Historical Foundation/Beaux Arts Editions/Hugh Lauter Levin Associates, Inc."	"October 2001"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"09-20-2002"	"08-07-2014"	"01-30-2012"	""	""	"Unknown"
"0883940884"	"2800883940886"	"Son of the Morning Star"	"Connell, Evan S."	"BBS Publishing Corporation"	"September 1998"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"03-04-2007"	"09-23-2014"	"06-08-2014"	""	""	"Unknown"
"0884050947"	"2800884050942"	"Arrows Against Steel: The History of the Bow"	"Hurley, Vic"	"Mason/Charter"	"January 1975"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"01-17-2000"	"10-16-2014"	"04-04-2009"	""	""	"Unknown"
"0884864073"	"2800884864075"	"WAR SLANG :  American Fighting Words and Phrases from The Civil War to The Iraq War (Second Edition)"	"Dickson, Paul"	"Bristol Park Books"	"January 2007"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"11-24-2008"	"06-16-2014"	"07-24-2014"	""	""	"Unknown"
"0887302157"	"2800887302154"	"Encyclopedia of the U.S. Military"	"Arkin, William M."	"Ballinger Pub Co"	"June 1990"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"11-14-1998"	"09-13-2014"	"03-03-2011"	""	""	"Unknown"
"0890090580"	"2800890090581"	"Encyclopedia of Armoured Cars and Half-tracks"	"Crow, Duncan; Robert J. Icks"	"Chartwell Books Inc."	"October 1976"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$0.25"	"$0.00"	"$0.00"	"06-24-2002"	"02-06-2014"	"01-01-2013"	""	""	"Unknown"
"0890099111"	"2800890099119"	"Illustrated Encyclopedia of Ammunition"	"Hogg, Ian V."	"Book Sales"	"June 1985"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"07-31-2003"	"05-13-2014"	"04-22-2013"	""	""	"Unknown"
"0890157731"	"2800890157734"	"Carrier Down: The Story of the Sinking of the U.S.S. Princeton (Cvl-23)"	"Bradshaw, Thomas I."	"Eakin Press"	"November 1990"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$19.95"	"$0.00"	"$0.00"	"$0.00"	"07-26-2010"	"06-16-2014"	"01-01-0001"	""	""	"Unknown"
"0890967180"	"2800890967180"	"Sideshow War: The Italian Campaign, 1943-1945 (Texas a & M University Military History Series)"	"Botjer, George F."	"Texas A&M University Press"	"November 1996"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"09-29-1999"	"04-04-2014"	"01-01-0001"	""	""	"Unknown"
"0891411488"	"2800891411484"	"19 Stars: A Study in Military Character and Leadership"	"Puryear, Edgar F."	"Presidio Press"	"January 1993"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.25"	"$0.00"	"$0.00"	"07-26-2010"	"02-19-2014"	"01-01-0001"	""	""	"Unknown"
"0891412468"	"2800891412467"	"Dragons at War: 2-34 Infantry in the Mojave"	"Bolger, Daniel P.; (Foreword) Paul F. Gorman"	"Presidio"	"August 1986"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"07-26-2010"	"09-18-2014"	"01-01-0001"	""	""	"Unknown"
"0891412719"	"2800891412719"	"From OSS to Green Berets: The Birth of Special Forces"	"Bank, Aaron"	"Presidio"	"1986"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"04-15-2010"	"06-30-2014"	"07-24-2014"	""	""	"Unknown"
"0891413960"	"2800891413969"	"Chappie: America's First Black Four-Star General - The Life and Times of Daniel James, Jr."	"Phelps, J. Alfred"	"Presidio"	"January 1991"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"09-16-1998"	"05-15-2014"	"07-24-2014"	""	""	"Unknown"
"0891415335"	"2800891415338"	"Firepower in Limited War, Revised Edition"	"Scales, Robert H."	"Presidio Press"	"February 1998"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"04-13-2003"	"04-05-2014"	"02-10-2014"	""	""	"Unknown"
"0891417397"	"2800891417394"	"Theodore Roosevelt Jr.: The Life of a War Hero"	"Jeffers, H. Paul"	"Presidio Press"	"February 2002"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$14.00"	"$0.00"	"$0.00"	"$0.00"	"02-19-2002"	"06-06-2014"	"11-13-2011"	""	""	"Unknown"
"0891417702"	"2800891417707"	"American Generalship: Character Is Everything: The Art of Command"	"Puryear, Edgar F."	"Presidio Press / Ballantine Books"	"January 2002"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"07-26-2010"	"05-16-2014"	"02-22-2014"	""	""	"Unknown"
"0891417974"	"2800891417974"	"In the Rough Riders Shadow : The Story of a War Hero - Theodore Roosevelt Jr."	"Jeffers, H. Paul"	"Ballantine Books"	"March 2003"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"04-19-2003"	"04-10-2014"	"01-01-0001"	""	""	"Unknown"
"0891417982"	"2800891417981"	"A Few Good Men: A History of the Fighting Fifth Marines"	"Brown, Ronald M."	"Presidio Press"	"April 2003"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"04-12-2003"	"06-04-2014"	"01-01-0001"	""	""	"Unknown"
"0891418032"	"2800891418032"	"Armed Conflict: The Lessons of Modern Warfare"	"Steed, Brian"	"Presidio Press"	"January 2003"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$0.25"	"$0.00"	"$0.00"	"12-02-2002"	"05-09-2013"	"10-05-2013"	""	""	"Unknown"
"0895263769"	"2800895263768"	"Women in the Military: Flirting With Disaster"	"Mitchell, Brian"	"Natl Book Network"	"January 1998"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"05-04-1998"	"06-03-2014"	"07-24-2014"	""	""	"Unknown"
"0895264471"	"2800895264475"	"The Next War"	"Weinberger, Caspar; Peter Schweizer"	"Regnery Publishing"	"1996"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"03-31-1998"	"07-14-2014"	"07-24-2014"	""	""	"Unknown"
"0904256154"	"2800904256156"	"The Navy Luger: The 9mm Pistole 1904 and the Imperial German Navy - A Concise Illustrated History (Handgun Library, Volume One)"	"Gortz, Joachim; John Walter"	"Lyon Publishing International/Handgun Press"	"November 1990"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.25"	"$0.00"	"$0.00"	"10-31-2005"	"08-12-2013"	"08-02-2012"	""	""	"Unknown"
"0906286751"	"2800906286755"	"Illustrated Encyclopedia of Military Vehicles"	"Hogg, Ian V. ,  John Weeks"	"NEW BURLINGTON BOOKS, LTD."	"May 1986"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.25"	"$0.00"	"$0.00"	"08-10-2000"	"12-22-2013"	"01-01-0001"	""	""	"Unknown"
"0916489558"	"2800916489559"	"U.S. Military Records : a Guide to Feder"	"Neagles, James C."	""	"March 1994"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"07-26-2010"	"06-17-2014"	"01-01-0001"	""	""	"Unknown"
"093828973X"	"2800938289731"	"American Military History, Volume 2: 1902-1996"	"Matloff, (Editor) Maurice"	"Combined Books"	"April 1996"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.25"	"$0.00"	"$0.00"	"01-24-2000"	"02-10-2014"	"07-24-2014"	""	""	"Unknown"
"0943231086"	"2800943231084"	"Warriors: The United States Marines"	"Von Hassell, Agostino, With Keith Crossley,  Bernard Trainor, Foreword"	"HOWELL PRESS INC"	"January 1989"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"12-27-2000"	"06-17-2014"	"06-20-2013"	""	""	"Unknown"
"0948509457"	"2800948509454"	"The Biography of General of the Army, Douglas MacArthur"	"Mayer, S.L."	"Magna Books"	"March 1988"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"12-30-2002"	"04-11-2014"	"01-06-2010"	""	""	"Unknown"
"0971566127"	"2800971566127"	"Peacekeeping Intelligence: Emerging Concepts for the Future"	"De Jong, Ben; Wies Platje; Robert David Steele"	"OSS INTERNATIONAL PRESS"	"May 2003"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$17.47"	"$0.00"	"$0.00"	"$0.00"	"02-16-2009"	"05-30-2014"	"10-13-2014"	""	""	"Unknown"
"1400032334"	"2801400032336"	"War of Nerves: Chemical Warfare from World War I to Al-Qaeda"	"Tucker, Jonathan"	"ANCHOR BOOKS"	"February 2007"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"01-13-2007"	"08-05-2014"	"01-16-2010"	""	""	"Unknown"
"1400046955"	"2801400046951"	"The Warrior Elite: The Forging of Seal Class 228"	"Couch, Dick"	"CROWN PUBLISHERS, INC."	"February 2003"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"01-28-2003"	"09-22-2014"	"10-14-2014"	""	""	"Unknown"
"1402730993"	"2320011418723"	"Semper Fi: The Definitive Illustrated History of the U.S. Marines"	"Chenoweth, Avery,  Brooke Nihart,  James Brady, (Foreword)"	"MAIN STREET PRESS"	"October 2005"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"05-11-2008"	"08-22-2014"	"12-19-2011"	""	""	"Unknown"
"1405486589"	"2801405486585"	"Great Battles: Decisive Conflicts That Have Shaped History"	"Jorgensen, (Editor) Christer"	"Parragon Publishing"	"April 2007"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"10-31-2008"	"04-21-2014"	"02-04-2012"	""	""	"Unknown"
"141654450X"	"2801416544502"	"Making the Corps"	"Ricks, Thomas E."	"SCRIBNER"	"July 2007"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$8.00"	"$0.25"	"$0.00"	"$0.00"	"07-18-2007"	"03-26-2014"	"09-04-2013"	""	""	"Unknown"
"1435111370"	"2801435111372"	"Compact Timeline of Military History"	"Evans, A.A.,  David Gibbons"	"METRO BOOKS"	"January 2008"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"11-01-2008"	"05-27-2014"	"07-24-2014"	""	""	"Unknown"
"1435115058"	"2801435115059"	"Air Combat Reader: Historic Feats and Aviation Legends"	"Boyne, (Editor) Walter J.; (Editor) Philip Handleman"	"FALL RIVER PRESS"	"January 2009"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"07-23-2009"	"06-17-2014"	"10-09-2011"	""	""	"Unknown"
"1555215750"	"2801555215752"	"Special Forces : The Elite Military Units of The World"	"Quarrie, Bruck"	"CHARTWELL BOOKS INC."	"August 1990"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"03-24-2004"	"06-24-2014"	"01-01-0001"	""	""	"Unknown"
"1557501750"	"2801557501754"	"Fatal Cruise of the Argus : Two Captains"	"Dye, Ira"	"NAVAL INSTITUTE PRESS"	"December 1994"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$19.00"	"$0.25"	"$0.00"	"$0.00"	"10-05-1999"	"05-04-2013"	"09-25-2011"	""	""	"Unknown"
"1557504091"	"2801557504090"	"The Road to Rainbow: Army Planning for Global War, 1934-1940"	"Gole, Henry G."	"NAVAL INSTITUTE PRESS"	"November 2002"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"01-16-2003"	"07-30-2014"	"05-27-2012"	""	""	"Unknown"
"1557506566"	"2801557506568"	"Naval Institute Guide to the Ships and Aircraft of the U.S. Fleet"	"Polmar, Norman"	"NAVAL INSTITUTE PRESS"	"June 2001"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$27.50"	"$0.00"	"$0.00"	"$0.00"	"06-09-2001"	"04-24-2014"	"05-18-2014"	""	""	"Unknown"
"1557506752"	"2801557506759"	"Naval Institute Guide to the Ships and Aircraft of the U.S. Fleet (15th Edition)"	"Polmar, Norman"	"NAVAL INSTITUTE PRESS"	"December 1992"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"07-28-2001"	"04-28-2014"	"07-13-2010"	""	""	"Unknown"
"1557506868"	"2801557506865"	"Ships and Aircraft of the U.S. Fleet"	"Polmar, Norman"	"NAVAL INSTITUTE PRESS"	"November 1996"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$19.95"	"$0.00"	"$0.00"	"$0.00"	"06-07-2001"	"04-28-2014"	"01-01-0001"	""	""	"Unknown"
"1557507767"	"2801557507763"	"Brigade In Review: A Year At the U.S. Naval Academy"	"Stewart, Robert"	"NAVAL INSTITUTE PRESS"	"September 1993"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.25"	"$0.00"	"$0.00"	"10-06-1999"	"10-16-2012"	"01-01-0001"	""	""	"Unknown"
"1557509190"	"2801557509194"	"Operation Crossroads"	"Weisgall, Jonathan ,  M."	"NAVAL INSTITUTE PRESS"	"April 1994"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"09-29-1999"	"10-03-2014"	"01-01-0001"	""	""	"Unknown"
"1557509263"	"2801557509262"	"Joint Air Operations"	"Winnefeld, James A."	"NAVAL INSTITUTE PRESS"	"May 1993"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$16.50"	"$0.00"	"$0.00"	"$0.00"	"10-06-1999"	"05-29-2014"	"01-01-0001"	""	""	"Unknown"
"1557509360"	"2801557509361"	"Kinkaid of the Seventh Fleet"	"Wheeler, Gerald E."	"NAVAL INSTITUTE PRESS"	"February 1996"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"11-29-2000"	"07-30-2014"	"01-01-0001"	""	""	"Unknown"
"1558594310"	"2801558594311"	"Guinness Book of Decisive Battles"	"Regan, Geoffrey"	"Canopy Books"	"January 1992"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"05-17-1998"	"06-12-2014"	"06-03-2011"	""	""	"Unknown"
"1560258497"	"2801560258492"	"Imaginary Weapons: A Journey Through the Pentagon's Scientific Underworld"	"Weinberger, Sharon"	"Nation Books"	"June 2006"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.95"	"$0.00"	"$0.00"	"$0.00"	"05-23-2006"	"10-29-2014"	"07-17-2009"	""	""	"Unknown"
"1560989998"	"2801560989990"	"Air Force Integrates, 1945-1964 (2nd Edition)"	"Gropman, Alan"	"SMITHSONIAN INSTITUTION PRESS"	"August 1998"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"10-21-1998"	"04-15-2014"	"02-05-2010"	""	""	"Unknown"
"1564144917"	"2801564144913"	"50 Battles That Changed the World"	"Weir, William"	"NEW PAGE"	"August 2001"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$12.49"	"$0.00"	"$0.00"	"$0.00"	"09-04-2001"	"09-17-2014"	"07-24-2014"	""	""	"Unknown"
"1565841913"	"2801565841910"	"Century of War: Politics, Conflict, and Society Since 1914"	"Kolko, Gabriel"	"NEW PRESS"	"October 1994"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"08-02-1998"	"07-21-2014"	"01-31-2014"	""	""	"Unknown"
"1565847407"	"2801565847400"	"New Nuclear Danger: George W. Bush's Military-Industrial Complex"	"Caldicott, Helen"	"NEW PRESS"	"April 2002"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"04-13-2002"	"04-07-2014"	"02-15-2014"	""	""	"Unknown"
"1565848837"	"2801565848834"	"America's Military Today: The Challenge of Militarism"	"Ensign, Tod"	"NEW PRESS"	"November 2004"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$14.00"	"$0.00"	"$0.00"	"$0.00"	"10-23-2004"	"10-17-2014"	"09-09-2012"	""	""	"Unknown"
"1566192056"	"2320011346798"	"The World's Great Small Arms"	"Philip, Craig"	"Barnes & Noble Books"	"January 1993"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$0.25"	"$0.00"	"$0.00"	"06-29-2007"	"01-25-2014"	"12-21-2013"	""	""	"Unknown"
"1566198062"	"2801566198068"	"The French Foreign Legion"	"Laffin, John"	"Barnes & Noble Books"	"January 1995"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"10-10-2005"	"08-14-2014"	"12-31-2013"	""	""	"Unknown"
"1566396743"	"2801566396747"	"Ordinary Lives: Platoon 1005 and the Vietnam War"	"Ehrhart, W.D."	"TEMPLE UNIVERSITY PRESS"	"April 1999"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"06-07-1999"	"06-10-2014"	"07-24-2014"	""	""	"Unknown"
"1567510523"	"2801567510524"	"Killing Hope: U.S. Military and CIA Interventions Since World War II"	"Blum, William"	"Common Courage Press"	"March 1995"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"08-31-2001"	"10-20-2014"	"10-18-2013"	""	""	"Unknown"
"1567512526"	"2801567512528"	"Killing Hope: U.S. Military and CIA Interventions Since WWII (Updated Edition)"	"Blum, William"	"Common Courage Press"	"October 2003"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"12-22-2003"	"10-28-2014"	"06-21-2014"	""	""	"Unknown"
"1568521103"	"2801568521109"	"Soldiers: A History of Men in Battle"	"Keegan, John; Richard Holmes; John Gau; (Foreword) Frederick Forsyth"	"Konecky & Konecky"	"January 1997"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$9.95"	"$0.00"	"$0.00"	"$0.00"	"09-25-2001"	"10-26-2014"	"04-26-2014"	""	""	"Unknown"
"156858329X"	"2801568583299"	"Imaginary Weapons: A Journey Through the Pentagon's Scientific Underworld"	"Weinberger, Sharon"	"Nation Books"	"May 2007"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$7.47"	"$0.00"	"$0.00"	"$0.00"	"07-05-2007"	"07-11-2014"	"04-14-2011"	""	""	"Unknown"
